,Date,Tweets
10139,2018-06-28 18:49,"""# DollarStores are thriving – but are they ripping off poor people? https://www.theguardian.com/us-news/2018/jun/28/dollar-store-ripping-people-off-poverty-inequality … # Poverty # Inequality # FamilyDollar # DollarTree # FoodSecurity # Supermarkets"""
10140,2018-06-28 18:49,"""# DollarStores are thriving – but are they ripping off poor people? https://www.theguardian.com/us-news/2018/jun/28/dollar-store-ripping-people-off-poverty-inequality … # Poverty # Inequality # FamilyDollar # DollarTree # FoodSecurity # Supermarkets"""
10141,2018-06-28 19:58,"""Watched a moving story on # PBS abt building homes by # Auburn Rural Project for ppl trapped in # poverty Architect students build them. # cool"""
10142,2018-06-28 19:35,"""With all the # zero # hours # contract workers considering a move abroad like these # brave # Tories, who will drive our taxis/deliver parcels/staff hotels/restaurants/look after sick & elderly, etc? # Brexit # BrexitShambles # lying # cheating # poverty # death # ToriesOut # bbcqt # bbctwhttps://twitter.com/DavidLammy/status/1011526704064598016 …"""
10143,2018-06-28 19:34,"""U | # Poverty : Ending the 'closet to poverty pipeline' for LGBTQ youth - June is a festive month for many people… https://goo.gl/fb/AXxrRE"""
10144,2018-06-28 19:34,"""U | # Poverty : Donald Trump's Poverty Denial - In a recent rebuke to a United Nations report on American poverty… https://goo.gl/fb/qbb1aA"""
10145,2018-06-28 19:34,"""U | # Poverty : Why Are Americans Adopting Fewer Foreign Children? - Ben Christopher, at the data visualization… https://goo.gl/fb/TZF2Qk"""
10146,2018-06-28 19:30,"""Katherine Fulton On The Future Of # Philanthropy http://dld.bz/kZGt # women # inspiration # TED # poverty # innovation # TEDxWomen"""
10147,2018-06-28 19:28,"""It's been one day since I received my final university results, and I have already had letters for both council tax and my student loan repayments...and I almost guarantee that my debt is bigger than yours! # poverty"""
10148,2018-06-28 19:25,"""Varieties of # poverty: # happy people know # wealth is neither money or possessions ( # consumerism). It's knowing where we are. The only difference between Heaven and Hell ( # paradise and purgatory) is the # wholeness gained through # consciousness"
10149,2018-06-28 19:21,"""Brexit Lavatory politics https://youtu.be/4ZRcjrW7MXU # theresamay # brexit # brexitxhambles # universalcredit # brexshit # torybrexshit # poverty # pips # esa # hammond # corbyn 80"""
10150,2018-06-28 19:20,"""# Nigeria overtakes # India in extreme # Poverty https://edition.cnn.com/2018/06/26/africa/nigeria-overtakes-india-extreme-poverty-intl/index.html …"""
10151,2018-06-28 19:20,""". @ UniteThePoor calls for @ UN hearing on # poverty: https://wp.me/p7prle-2BK # TalkPoverty"""
10152,2018-06-28 19:16,"""Sports taught me to challenge myself. How to be a team player. Youth programs should focus on price & inclusion. Kids wouldn't be shooting schools up. Playing video games or entertaining yourself with television doesn't relieve everyday stress & anxiety. # HopeSolo # poverty"""
10153,2018-06-28 19:13,"""Mi comfort circle is my personnal hell. # criticalthinking # Sociedad # society # pobreza # poverty # Homelesspic.twitter.com/FOwIQqFhtr"""
10154,2018-06-28 19:12,"""JRM on # bbctw angling for a # NoDeal # Brexit. # Somerset # capital Management safely ensconced in # Eire then. How absolutely lovely, what? what? # lying # cheating # greedy # poverty # homelessness # death # ToriesOut # bbcqt # bbcaq"""
10155,2018-06-28 19:09,"""Seminar for the Multidimensional Aspects of # Poverty happening right now in # NYC!pic.twitter.com/qWPOlUjUua"""
10156,2018-06-28 19:01,"""Those that do not know what’s really going on in # Venezuela are IGNORANTS, just take a look at # Nicaragua NOW & let’s NOT forget # Cuba # Socialism # Communism KILLS! # FreeIsNotFree # Lies # Poverty & # MassImmigration are the REAL FACES behind all these # LiberalAgenda"""
10157,2018-06-28 19:00,"""The 2018-19 # CAbudget makes some notable investments in the economic security of Californians. Fact via our 'first look' analysis, which highlights some of these key investments: http://bit.ly/2N6hf0s # 4pmFact # CAleg # CalWORKs # Poverty # CutPovertyCA # EndChildPovertypic.twitter.com/P8HBNhkbq2"""
10158,2018-06-28 18:57,"""Think of all the dependents # BoydBarrett will have if we get more immigrants. He can spend his days keeping them living in poverty, & they will keep him in a job as a result. everyone wins...except the migrants & our own poor people who are homeless & sick. # Immigrants # Poverty"""
10159,2018-06-28 18:49,"""# DollarStores are thriving – but are they ripping off poor people? https://www.theguardian.com/us-news/2018/jun/28/dollar-store-ripping-people-off-poverty-inequality … # Poverty # Inequality # FamilyDollar # DollarTree # FoodSecurity # Supermarkets"""
10160,2018-06-28 18:49,"""# DollarStores are thriving – but are they ripping off poor people? https://www.theguardian.com/us-news/2018/jun/28/dollar-store-ripping-people-off-poverty-inequality … # Poverty # Inequality # FamilyDollar # DollarTree # FoodSecurity # Supermarkets"""
10161,2018-06-28 19:58,"""Watched a moving story on # PBS abt building homes by # Auburn Rural Project for ppl trapped in # poverty Architect students build them. # cool"""
10162,2018-06-28 19:35,"""With all the # zero # hours # contract workers considering a move abroad like these # brave # Tories, who will drive our taxis/deliver parcels/staff hotels/restaurants/look after sick & elderly, etc? # Brexit # BrexitShambles # lying # cheating # poverty # death # ToriesOut # bbcqt # bbctwhttps://twitter.com/DavidLammy/status/1011526704064598016 …"""
10163,2018-06-28 19:34,"""U | # Poverty : Ending the 'closet to poverty pipeline' for LGBTQ youth - June is a festive month for many people… https://goo.gl/fb/AXxrRE"""
10164,2018-06-28 19:34,"""U | # Poverty : Donald Trump's Poverty Denial - In a recent rebuke to a United Nations report on American poverty… https://goo.gl/fb/qbb1aA"""
10165,2018-06-28 19:34,"""U | # Poverty : Why Are Americans Adopting Fewer Foreign Children? - Ben Christopher, at the data visualization… https://goo.gl/fb/TZF2Qk"""
10166,2018-06-28 19:30,"""Katherine Fulton On The Future Of # Philanthropy http://dld.bz/kZGt # women # inspiration # TED # poverty # innovation # TEDxWomen"""
10167,2018-06-28 19:28,"""It's been one day since I received my final university results, and I have already had letters for both council tax and my student loan repayments...and I almost guarantee that my debt is bigger than yours! # poverty"""
10168,2018-06-28 19:25,"""Varieties of # poverty: # happy people know # wealth is neither money or possessions ( # consumerism). It's knowing where we are. The only difference between Heaven and Hell ( # paradise and purgatory) is the # wholeness gained through # consciousness"
10169,2018-06-28 19:21,"""Brexit Lavatory politics https://youtu.be/4ZRcjrW7MXU # theresamay # brexit # brexitxhambles # universalcredit # brexshit # torybrexshit # poverty # pips # esa # hammond # corbyn 80"""
10170,2018-06-28 19:20,"""# Nigeria overtakes # India in extreme # Poverty https://edition.cnn.com/2018/06/26/africa/nigeria-overtakes-india-extreme-poverty-intl/index.html …"""
10171,2018-06-28 19:20,""". @ UniteThePoor calls for @ UN hearing on # poverty: https://wp.me/p7prle-2BK # TalkPoverty"""
10172,2018-06-28 19:16,"""Sports taught me to challenge myself. How to be a team player. Youth programs should focus on price & inclusion. Kids wouldn't be shooting schools up. Playing video games or entertaining yourself with television doesn't relieve everyday stress & anxiety. # HopeSolo # poverty"""
10173,2018-06-28 19:13,"""Mi comfort circle is my personnal hell. # criticalthinking # Sociedad # society # pobreza # poverty # Homelesspic.twitter.com/FOwIQqFhtr"""
10174,2018-06-28 19:12,"""JRM on # bbctw angling for a # NoDeal # Brexit. # Somerset # capital Management safely ensconced in # Eire then. How absolutely lovely, what? what? # lying # cheating # greedy # poverty # homelessness # death # ToriesOut # bbcqt # bbcaq"""
10175,2018-06-28 19:09,"""Seminar for the Multidimensional Aspects of # Poverty happening right now in # NYC!pic.twitter.com/qWPOlUjUua"""
10176,2018-06-28 19:01,"""Those that do not know what’s really going on in # Venezuela are IGNORANTS, just take a look at # Nicaragua NOW & let’s NOT forget # Cuba # Socialism # Communism KILLS! # FreeIsNotFree # Lies # Poverty & # MassImmigration are the REAL FACES behind all these # LiberalAgenda"""
10177,2018-06-28 19:00,"""The 2018-19 # CAbudget makes some notable investments in the economic security of Californians. Fact via our 'first look' analysis, which highlights some of these key investments: http://bit.ly/2N6hf0s # 4pmFact # CAleg # CalWORKs # Poverty # CutPovertyCA # EndChildPovertypic.twitter.com/P8HBNhkbq2"""
10178,2018-06-28 18:57,"""Think of all the dependents # BoydBarrett will have if we get more immigrants. He can spend his days keeping them living in poverty, & they will keep him in a job as a result. everyone wins...except the migrants & our own poor people who are homeless & sick. # Immigrants # Poverty"""
10179,2018-06-28 18:49,"""# DollarStores are thriving – but are they ripping off poor people? https://www.theguardian.com/us-news/2018/jun/28/dollar-store-ripping-people-off-poverty-inequality … # Poverty # Inequality # FamilyDollar # DollarTree # FoodSecurity # Supermarkets"""
10180,2018-06-28 18:49,"""# DollarStores are thriving – but are they ripping off poor people? https://www.theguardian.com/us-news/2018/jun/28/dollar-store-ripping-people-off-poverty-inequality … # Poverty # Inequality # FamilyDollar # DollarTree # FoodSecurity # Supermarkets"""
10181,2018-06-28 19:58,"""Watched a moving story on # PBS abt building homes by # Auburn Rural Project for ppl trapped in # poverty Architect students build them. # cool"""
10182,2018-06-28 19:35,"""With all the # zero # hours # contract workers considering a move abroad like these # brave # Tories, who will drive our taxis/deliver parcels/staff hotels/restaurants/look after sick & elderly, etc? # Brexit # BrexitShambles # lying # cheating # poverty # death # ToriesOut # bbcqt # bbctwhttps://twitter.com/DavidLammy/status/1011526704064598016 …"""
10183,2018-06-28 19:34,"""U | # Poverty : Ending the 'closet to poverty pipeline' for LGBTQ youth - June is a festive month for many people… https://goo.gl/fb/AXxrRE"""
10184,2018-06-28 19:34,"""U | # Poverty : Donald Trump's Poverty Denial - In a recent rebuke to a United Nations report on American poverty… https://goo.gl/fb/qbb1aA"""
10185,2018-06-28 19:34,"""U | # Poverty : Why Are Americans Adopting Fewer Foreign Children? - Ben Christopher, at the data visualization… https://goo.gl/fb/TZF2Qk"""
10186,2018-06-28 19:30,"""Katherine Fulton On The Future Of # Philanthropy http://dld.bz/kZGt # women # inspiration # TED # poverty # innovation # TEDxWomen"""
10187,2018-06-28 19:28,"""It's been one day since I received my final university results, and I have already had letters for both council tax and my student loan repayments...and I almost guarantee that my debt is bigger than yours! # poverty"""
10188,2018-06-28 19:25,"""Varieties of # poverty: # happy people know # wealth is neither money or possessions ( # consumerism). It's knowing where we are. The only difference between Heaven and Hell ( # paradise and purgatory) is the # wholeness gained through # consciousness"
10189,2018-06-28 19:21,"""Brexit Lavatory politics https://youtu.be/4ZRcjrW7MXU # theresamay # brexit # brexitxhambles # universalcredit # brexshit # torybrexshit # poverty # pips # esa # hammond # corbyn 80"""
10190,2018-06-28 19:20,"""# Nigeria overtakes # India in extreme # Poverty https://edition.cnn.com/2018/06/26/africa/nigeria-overtakes-india-extreme-poverty-intl/index.html …"""
10191,2018-06-28 19:20,""". @ UniteThePoor calls for @ UN hearing on # poverty: https://wp.me/p7prle-2BK # TalkPoverty"""
10192,2018-06-28 19:16,"""Sports taught me to challenge myself. How to be a team player. Youth programs should focus on price & inclusion. Kids wouldn't be shooting schools up. Playing video games or entertaining yourself with television doesn't relieve everyday stress & anxiety. # HopeSolo # poverty"""
10193,2018-06-28 19:13,"""Mi comfort circle is my personnal hell. # criticalthinking # Sociedad # society # pobreza # poverty # Homelesspic.twitter.com/FOwIQqFhtr"""
10194,2018-06-28 19:12,"""JRM on # bbctw angling for a # NoDeal # Brexit. # Somerset # capital Management safely ensconced in # Eire then. How absolutely lovely, what? what? # lying # cheating # greedy # poverty # homelessness # death # ToriesOut # bbcqt # bbcaq"""
10195,2018-06-28 19:09,"""Seminar for the Multidimensional Aspects of # Poverty happening right now in # NYC!pic.twitter.com/qWPOlUjUua"""
10196,2018-06-28 19:01,"""Those that do not know what’s really going on in # Venezuela are IGNORANTS, just take a look at # Nicaragua NOW & let’s NOT forget # Cuba # Socialism # Communism KILLS! # FreeIsNotFree # Lies # Poverty & # MassImmigration are the REAL FACES behind all these # LiberalAgenda"""
